symbol,open_time,open,high,low,close,volume
BTCUSDT,2026-05-07 07:24:00+00:00,55544.07414816,55544.07414816,55514.76505768,55515.92685269,144.747
BTCUSDT,2026-05-07 07:25:00+00:00,55480.02257712,55480.02257712,55438.70402639,55444.16470289,92.1315
BTCUSDT,2026-05-07 07:26:00+00:00,55464.07784185,55498.05955402,55464.07784185,55484.00529154,150.4092
BTCUSDT,2026-05-07 07:27:00+00:00,55420.10266843,55420.10266843,55345.11956978,55356.34701695,86.2115
BTCUSDT,2026-05-07 07:28:00+00:00,55372.52594798,55422.30858064,55372.52594798,55388.71433989,75.3997
BTCUSDT,2026-05-07 07:29:00+00:00,55392.97455662,55427.6526174,55361.42291497,55397.23542876,103.8172
BTCUSDT,2026-05-07 07:30:00+00:00,55391.10949907,55416.83748677,55325.3838384,55384.98492401,160.548
BTCUSDT,2026-05-07 07:31:00+00:00,55450.95984771,55528.89749977,55450.95984771,55517.09220102,117.1435
BTCUSDT,2026-05-07 07:32:00+00:00,55491.1848437,55491.1848437,55457.70612334,55465.30165097,129.9215
BTCUSDT,2026-05-07 07:33:00+00:00,55551.00780897,55651.41914737,55551.00780897,55636.9793841,115.6698
BTCUSDT,2026-05-07 07:34:00+00:00,55627.57264061,55672.80379252,55593.11089962,55618.16907726,45.8275
BTCUSDT,2026-05-07 07:35:00+00:00,55564.90012239,55584.20649283,55495.79165695,55511.73307537,144.8663
BTCUSDT,2026-05-07 07:36:00+00:00,55514.64409321,55518.2991696,55488.10084778,55517.55541637,79.3456
BTCUSDT,2026-05-07 07:37:00+00:00,55472.7425589,55472.7425589,55420.98504507,55428.00196809,147.3701
BTCUSDT,2026-05-07 07:38:00+00:00,55396.75073125,55396.75073125,55339.62522549,55365.53470789,35.0777
BTCUSDT,2026-05-07 07:39:00+00:00,55382.02117763,55400.88776958,55382.02117763,55398.51746978,106.7084
BTCUSDT,2026-05-07 07:40:00+00:00,55421.60128514,55471.3498874,55421.60128514,55444.70434863,101.4636
BTCUSDT,2026-05-07 07:41:00+00:00,55418.83242423,55425.70046784,55329.87293737,55392.98462984,117.6805
BTCUSDT,2026-05-07 07:42:00+00:00,55434.00610335,55484.34953924,55434.00610335,55475.08839413,110.0963
BTCUSDT,2026-05-07 07:43:00+00:00,55523.2480038,55605.5969776,55523.2480038,55571.49132806,95.9466
BTCUSDT,2026-05-07 07:44:00+00:00,55631.35435465,55715.73213554,55631.35435465,55691.3465388,97.3789
BTCUSDT,2026-05-07 07:45:00+00:00,55713.45934561,55754.9043486,55713.45934561,55735.58972195,125.1356
BTCUSDT,2026-05-07 07:46:00+00:00,55792.58330966,55850.87055986,55792.58330966,55849.69361654,49.4541
BTCUSDT,2026-05-07 07:47:00+00:00,55770.91220893,55770.91220893,55677.1269536,55692.35264196,109.9116
BTCUSDT,2026-05-07 07:48:00+00:00,55679.07391975,55700.30616694,55629.37036255,55665.80152762,98.6459
BTCUSDT,2026-05-07 07:49:00+00:00,55629.60463093,55629.60463093,55582.89915861,55593.4547678,137.1748
BTCUSDT,2026-05-07 07:50:00+00:00,55598.42590091,55640.3589423,55587.55657212,55603.39792316,130.9457
BTCUSDT,2026-05-07 07:51:00+00:00,55579.56703733,55579.56703733,55551.93858121,55555.75656705,112.5535
BTCUSDT,2026-05-07 07:52:00+00:00,55548.83329866,55551.48765537,55525.73926695,55541.91175551,116.8384
BTCUSDT,2026-05-07 07:53:00+00:00,55620.31634453,55726.29011724,55620.31634453,55698.94270765,135.0035
BTCUSDT,2026-05-07 07:54:00+00:00,55691.85279781,55691.85279781,55643.16384929,55684.76469262,96.5576
BTCUSDT,2026-05-07 07:55:00+00:00,55702.04613737,55724.75439636,55687.45012901,55719.33831295,89.1959
BTCUSDT,2026-05-07 07:56:00+00:00,55709.63189312,55739.17974156,55683.01578739,55699.92885425,104.9787
BTCUSDT,2026-05-07 07:57:00+00:00,55703.09177281,55752.09525898,55696.465655,55706.25505061,98.3047
BTCUSDT,2026-05-07 07:58:00+00:00,55706.50642566,55721.14168567,55695.85230175,55706.75780298,75.9556
BTCUSDT,2026-05-07 07:59:00+00:00,55725.48881169,55765.7174934,55725.48881169,55744.23242239,100.5648
BTCUSDT,2026-05-07 08:00:00+00:00,55792.95177813,55845.88752307,55792.95177813,55841.75639278,87.3004
BTCUSDT,2026-05-07 08:01:00+00:00,55910.7513532,55989.75285065,55909.72597496,55979.91708774,76.8782
BTCUSDT,2026-05-07 08:02:00+00:00,55992.91646716,56021.54675412,55913.6842178,56005.92188575,112.6304
BTCUSDT,2026-05-07 08:03:00+00:00,56030.68547016,56094.1486995,56030.68547016,56055.47096642,72.6988
BTCUSDT,2026-05-07 08:04:00+00:00,56007.08680137,56007.08680137,55952.8834692,55958.78606573,86.8061
BTCUSDT,2026-05-07 08:05:00+00:00,55955.09795887,55996.42786285,55935.56486086,55951.41033811,129.1897
BTCUSDT,2026-05-07 08:06:00+00:00,55990.86821629,56042.56615742,55990.86821629,56030.38179958,118.3406
BTCUSDT,2026-05-07 08:07:00+00:00,56066.77220441,56137.13035215,56066.77220441,56103.20991964,154.0493
BTCUSDT,2026-05-07 08:08:00+00:00,56112.11390844,56144.88582907,56112.11390844,56121.02072409,107.5446
BTCUSDT,2026-05-07 08:09:00+00:00,56158.32971342,56199.54441991,56158.32971342,56195.68835245,97.2978
BTCUSDT,2026-05-07 08:10:00+00:00,56216.37258036,56243.29148259,56216.37258036,56237.07204243,110.1303
BTCUSDT,2026-05-07 08:11:00+00:00,56287.69829719,56339.01602713,56287.69829719,56338.415812,119.8934
BTCUSDT,2026-05-07 08:12:00+00:00,56350.642339,56367.58479417,56324.34415023,56362.87417431,153.7217
BTCUSDT,2026-05-07 08:13:00+00:00,56347.83804047,56347.83804047,56330.53164566,56332.80992627,89.7244
BTCUSDT,2026-05-07 08:14:00+00:00,56346.99908694,56374.95913036,56317.6829193,56361.19539797,141.5813
BTCUSDT,2026-05-07 08:15:00+00:00,56237.31694438,56237.31694438,56110.9653247,56113.98145553,118.5735
BTCUSDT,2026-05-07 08:16:00+00:00,56130.09538698,56148.2902874,56130.09538698,56146.21857666,110.1432
BTCUSDT,2026-05-07 08:17:00+00:00,55992.58590349,55992.58590349,55832.74775452,55839.7909464,106.1266
BTCUSDT,2026-05-07 08:18:00+00:00,55767.61264942,55767.61264942,55678.37901779,55695.62062634,121.3041
BTCUSDT,2026-05-07 08:19:00+00:00,55714.49177435,55758.63161571,55714.49177435,55733.37571623,84.1322
BTCUSDT,2026-05-07 08:20:00+00:00,55753.336456,55803.20743908,55744.9880759,55773.31150036,70.9284
BTCUSDT,2026-05-07 08:21:00+00:00,55724.68714814,55724.68714814,55641.19934857,55676.14748099,82.8825
BTCUSDT,2026-05-07 08:22:00+00:00,55646.41216291,55646.41216291,55588.56572309,55616.7085841,124.9885
BTCUSDT,2026-05-07 08:23:00+00:00,55673.87727786,55754.75845907,55673.87727786,55731.16366097,116.1259
BTCUSDT,2026-05-07 08:24:00+00:00,55710.93199089,55710.93199089,55676.11354705,55690.7150028,75.5509
BTCUSDT,2026-05-07 08:25:00+00:00,55784.39720269,55914.43421902,55784.39720269,55878.39529356,79.2009
BTCUSDT,2026-05-07 08:26:00+00:00,55878.31483483,55879.34724076,55869.84942557,55878.23437632,66.1537
BTCUSDT,2026-05-07 08:27:00+00:00,55895.3346311,55917.41181788,55895.3346311,55912.44535643,71.4239
BTCUSDT,2026-05-07 08:28:00+00:00,55980.24784097,56089.66640368,55980.24784097,56048.21503395,88.8572
BTCUSDT,2026-05-07 08:29:00+00:00,56053.7229109,56061.61704986,56034.69752498,56059.23187052,119.5222
BTCUSDT,2026-05-07 08:30:00+00:00,56017.08891116,56017.08891116,55958.86367067,55975.00925097,94.5127
BTCUSDT,2026-05-07 08:31:00+00:00,55970.40275465,55987.82284933,55962.60367602,55965.79701643,62.1198
BTCUSDT,2026-05-07 08:32:00+00:00,55964.30227901,55977.9018685,55936.58487104,55962.80762142,127.547
BTCUSDT,2026-05-07 08:33:00+00:00,55905.52658049,55905.52658049,55818.69226189,55848.36264046,66.3213
BTCUSDT,2026-05-07 08:34:00+00:00,55837.646789,55845.85395121,55816.30183341,55826.93504868,135.1149
BTCUSDT,2026-05-07 08:35:00+00:00,55795.85932273,55811.28723872,55763.66477905,55764.81816735,155.1324
BTCUSDT,2026-05-07 08:36:00+00:00,55803.47813664,55850.27951066,55803.47813664,55842.19175899,71.7346
BTCUSDT,2026-05-07 08:37:00+00:00,55843.64136118,55856.82410641,55779.7050081,55845.09103863,66.3523
BTCUSDT,2026-05-07 08:38:00+00:00,55833.24647322,55834.4322085,55784.77583915,55821.40693077,112.8085
BTCUSDT,2026-05-07 08:39:00+00:00,55816.96151222,55837.81265618,55798.52683079,55812.51680163,70.9314
BTCUSDT,2026-05-07 08:40:00+00:00,55821.85655251,55844.4366337,55804.23819984,55831.19942994,96.9636
BTCUSDT,2026-05-07 08:41:00+00:00,55857.0275337,55885.73210796,55857.0275337,55882.87954892,150.2308
BTCUSDT,2026-05-07 08:42:00+00:00,55840.97946606,55840.97946606,55760.32176361,55799.14215249,68.7628
BTCUSDT,2026-05-07 08:43:00+00:00,55755.55239793,55755.55239793,55679.07407392,55712.03067633,133.9407
BTCUSDT,2026-05-07 08:44:00+00:00,55758.18859694,55816.14921144,55758.18859694,55804.42308667,112.6354
BTCUSDT,2026-05-07 08:45:00+00:00,55787.16542182,55787.16542182,55752.74268765,55769.91842652,155.8748
BTCUSDT,2026-05-07 08:46:00+00:00,55710.65559514,55710.65559514,55635.7592384,55651.51853466,120.1646
BTCUSDT,2026-05-07 08:47:00+00:00,55670.04267171,55729.25900182,55670.04267171,55688.5791461,69.4972
BTCUSDT,2026-05-07 08:48:00+00:00,55707.93244913,55743.73561302,55667.05962174,55727.29921,92.4022
BTCUSDT,2026-05-07 08:49:00+00:00,55663.32229579,55663.32229579,55567.45054974,55599.49205271,71.5697
BTCUSDT,2026-05-07 08:50:00+00:00,55609.06135263,55631.07636808,55583.89865962,55618.63394727,101.283
BTCUSDT,2026-05-07 08:51:00+00:00,55649.31803611,55723.51089577,55649.31803611,55680.03600592,88.106
BTCUSDT,2026-05-07 08:52:00+00:00,55695.67039343,55754.20713869,55694.42782862,55711.31356418,131.5368
BTCUSDT,2026-05-07 08:53:00+00:00,55737.71994918,55813.66152947,55737.71994918,55764.15138253,94.2036
BTCUSDT,2026-05-07 08:54:00+00:00,55705.42051999,55705.42051999,55622.95891539,55646.81319486,108.1088
BTCUSDT,2026-05-07 08:55:00+00:00,55660.62919154,55680.71320785,55660.62919154,55674.45205096,101.4682
BTCUSDT,2026-05-07 08:56:00+00:00,55661.81590943,55661.81590943,55644.62558642,55649.18550208,82.0352
BTCUSDT,2026-05-07 08:57:00+00:00,55629.03534452,55629.03534452,55605.60250969,55608.89977236,98.6573
BTCUSDT,2026-05-07 08:58:00+00:00,55645.20774175,55693.78107324,55645.20774175,55681.56316462,45.5571
BTCUSDT,2026-05-07 08:59:00+00:00,55743.3393517,55825.63474487,55743.3393517,55805.25281774,74.3165
BTCUSDT,2026-05-07 09:00:00+00:00,55880.35418285,56001.23947425,55880.35418285,55955.65805074,105.3031
BTCUSDT,2026-05-07 09:01:00+00:00,56010.83621968,56079.66979116,56010.83621968,56066.12335492,63.5424
BTCUSDT,2026-05-07 09:02:00+00:00,56061.50907731,56061.65526707,56030.63266734,56056.89555914,91.6779
BTCUSDT,2026-05-07 09:03:00+00:00,56071.72485646,56158.35046204,56054.92909148,56086.56200243,143.9178
BTCUSDT,2026-05-07 09:04:00+00:00,56118.81833922,56174.42568525,56114.07904421,56151.11180683,141.6316
BTCUSDT,2026-05-07 09:05:00+00:00,56156.21501423,56180.2170801,56148.60229796,56161.31914935,68.8825
BTCUSDT,2026-05-07 09:06:00+00:00,56166.82706628,56204.54372539,56166.82706628,56172.33606371,174.8207
BTCUSDT,2026-05-07 09:07:00+00:00,56207.04015819,56252.05405077,56186.30757505,56241.78716943,95.2962
BTCUSDT,2026-05-07 09:08:00+00:00,56239.28654797,56274.35368848,56189.07790366,56236.78614885,69.3115
BTCUSDT,2026-05-07 09:09:00+00:00,56206.02658987,56206.02658987,56146.2866959,56175.30065519,63.1017
BTCUSDT,2026-05-07 09:10:00+00:00,56157.83829449,56159.11148132,56134.86738944,56140.38678582,101.571
BTCUSDT,2026-05-07 09:11:00+00:00,56167.07776214,56209.42272781,56141.60732741,56193.79413409,138.603
BTCUSDT,2026-05-07 09:12:00+00:00,56193.92028739,56203.85494806,56179.08754938,56194.04644124,118.6214
BTCUSDT,2026-05-07 09:13:00+00:00,56208.38477205,56261.26538516,56208.38477205,56222.73042241,36.2909
BTCUSDT,2026-05-07 09:14:00+00:00,56250.9856811,56280.8769089,56250.9856811,56279.26935872,68.9722
BTCUSDT,2026-05-07 09:15:00+00:00,56263.44750681,56263.44750681,56237.48133111,56247.6345476,59.7174
BTCUSDT,2026-05-07 09:16:00+00:00,56279.53741851,56330.38265948,56279.53741851,56311.47650653,87.8086
BTCUSDT,2026-05-07 09:17:00+00:00,56327.47639544,56356.51703222,56308.67979481,56343.48537996,98.7725
BTCUSDT,2026-05-07 09:18:00+00:00,56291.30515494,56291.30515494,56226.83094281,56239.22145994,113.886
BTCUSDT,2026-05-07 09:19:00+00:00,56300.05698636,56399.04879159,56300.05698636,56361.02431792,120.606
BTCUSDT,2026-05-07 09:20:00+00:00,56339.8574549,56339.8574549,56279.83974256,56318.70648271,73.7164
BTCUSDT,2026-05-07 09:21:00+00:00,56248.79693281,56248.79693281,56158.67147652,56179.06065655,68.0639
BTCUSDT,2026-05-07 09:22:00+00:00,56135.02849411,56143.57144876,56053.30115391,56091.06528291,92.3042
BTCUSDT,2026-05-07 09:23:00+00:00,56048.11166661,56048.11166661,55983.01619249,56005.22376959,102.3678
BTCUSDT,2026-05-07 09:24:00+00:00,56007.41525337,56021.75633452,55979.06560971,56009.60690868,95.1512
BTCUSDT,2026-05-07 09:25:00+00:00,55998.10321462,56006.09684546,55980.91562047,55986.60424472,57.9379
BTCUSDT,2026-05-07 09:26:00+00:00,55972.46068677,55972.46068677,55923.7525454,55958.32427241,96.7564
BTCUSDT,2026-05-07 09:27:00+00:00,55984.33238132,56031.23220553,55984.33238132,56010.36468113,59.7294
BTCUSDT,2026-05-07 09:28:00+00:00,56024.6420877,56039.33871282,56022.88799811,56038.92677556,127.2279
BTCUSDT,2026-05-07 09:29:00+00:00,56052.21001268,56086.92127253,56052.21001268,56065.49954899,105.5244
BTCUSDT,2026-05-07 09:30:00+00:00,56082.73247579,56143.37287434,56058.42471033,56099.97600076,72.6669
BTCUSDT,2026-05-07 09:31:00+00:00,56125.89985213,56230.58555251,56125.89985213,56151.84767715,43.2702
BTCUSDT,2026-05-07 09:32:00+00:00,56063.07371863,56063.07371863,55897.08660897,55974.57986661,107.2276
BTCUSDT,2026-05-07 09:33:00+00:00,55959.28040883,55966.64060655,55918.48829645,55943.98931156,85.8783
BTCUSDT,2026-05-07 09:34:00+00:00,55852.51223795,55852.51223795,55712.53649802,55761.33367229,60.3529
BTCUSDT,2026-05-07 09:35:00+00:00,55762.84173449,55770.71022568,55743.37314672,55764.34987827,91.184
BTCUSDT,2026-05-07 09:36:00+00:00,55764.15611226,55799.19821021,55757.98686301,55763.96234759,95.523
BTCUSDT,2026-05-07 09:37:00+00:00,55807.68959646,55866.82204693,55807.68959646,55851.48549447,106.2007
BTCUSDT,2026-05-07 09:38:00+00:00,55901.23382692,55991.53211166,55901.23382692,55951.070889,90.074
BTCUSDT,2026-05-07 09:39:00+00:00,55959.57999969,55972.75379374,55938.75702069,55968.09169906,78.4169
BTCUSDT,2026-05-07 09:40:00+00:00,55947.08851004,55963.88431256,55885.7091411,55926.10107689,122.5835
BTCUSDT,2026-05-07 09:41:00+00:00,55946.45095216,55994.25675614,55905.63570856,55966.81564407,132.365
BTCUSDT,2026-05-07 09:42:00+00:00,55944.65624457,55944.65624457,55901.67772518,55922.51438332,135.2069
BTCUSDT,2026-05-07 09:43:00+00:00,55922.45597289,55946.48778172,55910.5376731,55922.39756259,115.7467
BTCUSDT,2026-05-07 09:44:00+00:00,55963.75787787,56036.3631971,55963.75787787,56005.1794339,132.6741
BTCUSDT,2026-05-07 09:45:00+00:00,55981.7508734,55981.7508734,55923.43994891,55958.34190364,134.0081
BTCUSDT,2026-05-07 09:46:00+00:00,55992.15522597,56026.22621926,55960.55029805,56026.00944526,66.8268
BTCUSDT,2026-05-07 09:47:00+00:00,56054.47351197,56104.37154141,56039.49517143,56082.96652068,90.1992
BTCUSDT,2026-05-07 09:48:00+00:00,56042.80586626,56042.80586626,55961.55270921,56002.70267458,82.7494
BTCUSDT,2026-05-07 09:49:00+00:00,56043.60818749,56102.61838198,56043.60818749,56084.57351511,110.5274
BTCUSDT,2026-05-07 09:50:00+00:00,56113.9576064,56147.70247785,56113.91777742,56143.37250931,76.0257
BTCUSDT,2026-05-07 09:51:00+00:00,56147.66435659,56155.33049589,56139.45707766,56151.95686011,87.993
BTCUSDT,2026-05-07 09:52:00+00:00,56119.85240166,56119.85240166,56083.60724892,56087.78462621,123.6654
BTCUSDT,2026-05-07 09:53:00+00:00,56051.64141462,56051.64141462,56005.00249118,56015.54474474,81.0282
BTCUSDT,2026-05-07 09:54:00+00:00,55992.95665059,55992.95665059,55936.12179153,55970.3867638,119.0653
BTCUSDT,2026-05-07 09:55:00+00:00,55993.16367776,56044.6103272,55993.16367776,56015.95913972,28.7867
BTCUSDT,2026-05-07 09:56:00+00:00,55975.81145822,55975.81145822,55908.84338284,55935.72127096,96.2456
BTCUSDT,2026-05-07 09:57:00+00:00,55954.07569204,55975.74209386,55888.02505138,55972.44216381,88.2324
BTCUSDT,2026-05-07 09:58:00+00:00,55920.31412679,55920.31412679,55855.28559151,55868.28306475,128.8707
BTCUSDT,2026-05-07 09:59:00+00:00,55859.7323438,55859.7323438,55846.55820307,55851.18423972,60.0365
BTCUSDT,2026-05-07 10:00:00+00:00,55855.77720741,55866.08325511,55825.13490512,55860.37093059,44.5639
BTCUSDT,2026-05-07 10:01:00+00:00,55962.81010816,56096.0465525,55962.81010816,56065.62592219,91.8832
BTCUSDT,2026-05-07 10:02:00+00:00,56007.71091511,56007.71091511,55935.5503584,55949.91539431,46.2835
BTCUSDT,2026-05-07 10:03:00+00:00,56011.6846619,56099.83613045,56011.6846619,56073.59051843,83.3562
BTCUSDT,2026-05-07 10:04:00+00:00,56079.89217,56087.7268086,56079.73159459,56086.19523816,78.2059
BTCUSDT,2026-05-07 10:05:00+00:00,56103.49103842,56172.3714425,56098.31851316,56120.79751039,77.5373
BTCUSDT,2026-05-07 10:06:00+00:00,56125.77884482,56152.45822679,56103.53600019,56130.76106366,63.5919
BTCUSDT,2026-05-07 10:07:00+00:00,56149.48320335,56176.67057267,56149.48320335,56168.21783795,128.8137
BTCUSDT,2026-05-07 10:08:00+00:00,56161.74367419,56161.74367419,56133.05791575,56155.27100268,94.8334
BTCUSDT,2026-05-07 10:09:00+00:00,56216.51039056,56290.10688666,56216.51039056,56277.88354065,20.8517
BTCUSDT,2026-05-07 10:10:00+00:00,56258.61661973,56258.61661973,56227.23815284,56239.36288498,114.2651
BTCUSDT,2026-05-07 10:11:00+00:00,56287.11997524,56349.74429142,56287.11997524,56334.95826577,86.2037
BTCUSDT,2026-05-07 10:12:00+00:00,56307.73297389,56307.73297389,56263.80075755,56280.53397968,151.5622
BTCUSDT,2026-05-07 10:13:00+00:00,56277.99072512,56284.36819229,56257.06833878,56275.4477004,55.0556
BTCUSDT,2026-05-07 10:14:00+00:00,56230.20384046,56230.20384046,56173.19415943,56185.03265221,113.5918
BTCUSDT,2026-05-07 10:15:00+00:00,56204.20679266,56311.00987141,56204.20679266,56223.3940261,60.9304
BTCUSDT,2026-05-07 10:16:00+00:00,56284.3313929,56350.92017685,56284.3313929,56345.4010441,88.1239
BTCUSDT,2026-05-07 10:17:00+00:00,56342.13204538,56350.20414626,56322.32728244,56338.86342594,58.2015
BTCUSDT,2026-05-07 10:18:00+00:00,56330.54418869,56367.07402745,56313.81151411,56322.22740787,93.2358
BTCUSDT,2026-05-07 10:19:00+00:00,56275.14414724,56275.14414724,56214.89590043,56228.13951866,108.2707
BTCUSDT,2026-05-07 10:20:00+00:00,56218.46999436,56228.05525617,56205.03963916,56208.80379503,120.1066
BTCUSDT,2026-05-07 10:21:00+00:00,56141.65706381,56141.65706381,56070.10830411,56074.67050384,93.3882
BTCUSDT,2026-05-07 10:22:00+00:00,56036.27851659,56040.7886136,55984.55830155,55997.9390522,111.7394
BTCUSDT,2026-05-07 10:23:00+00:00,56007.4637154,56028.58457143,55999.91882089,56016.99161944,75.7653
BTCUSDT,2026-05-07 10:24:00+00:00,56072.40694668,56137.86255013,56072.40694668,56127.93205904,56.2561
BTCUSDT,2026-05-07 10:25:00+00:00,56246.18810561,56383.30460686,56246.18810561,56364.94386498,137.9783
BTCUSDT,2026-05-07 10:26:00+00:00,56340.14674163,56340.14674163,56242.17454853,56315.37142393,119.2391
BTCUSDT,2026-05-07 10:27:00+00:00,56375.99347312,56452.49636149,56375.99347312,56436.74622614,99.5759
BTCUSDT,2026-05-07 10:28:00+00:00,56447.06367357,56462.82421401,56447.06367357,56457.38489427,99.3273
BTCUSDT,2026-05-07 10:29:00+00:00,56450.98060937,56482.51996271,56444.02292172,56444.5777772,132.5661
BTCUSDT,2026-05-07 10:30:00+00:00,56462.8909843,56507.75959298,56462.37830797,56481.21607983,46.4014
BTCUSDT,2026-05-07 10:31:00+00:00,56483.83891854,56517.99931492,56473.52938885,56486.46200087,121.4718
BTCUSDT,2026-05-07 10:32:00+00:00,56491.13889882,56523.2885896,56462.34070843,56495.81657132,159.2917
BTCUSDT,2026-05-07 10:33:00+00:00,56478.5147358,56488.23971073,56428.86820178,56461.22349333,103.5526
BTCUSDT,2026-05-07 10:34:00+00:00,56402.0193002,56402.0193002,56341.67619909,56342.93909464,60.9672
BTCUSDT,2026-05-07 10:35:00+00:00,56277.70986728,56277.70986728,56182.19960023,56212.63144134,88.1367
BTCUSDT,2026-05-07 10:36:00+00:00,56240.17189733,56293.77161429,56240.17189733,56267.73935695,55.5349
BTCUSDT,2026-05-07 10:37:00+00:00,56256.06239087,56268.33598524,56244.19060909,56244.39026998,83.7344
BTCUSDT,2026-05-07 10:38:00+00:00,56219.2452808,56219.2452808,56189.42474043,56194.1227612,65.0302
BTCUSDT,2026-05-07 10:39:00+00:00,56194.48123587,56246.7584004,56194.35398258,56194.83971512,97.5584
BTCUSDT,2026-05-07 10:40:00+00:00,56228.34302508,56273.28230667,56228.34302508,56261.88631611,84.2536
BTCUSDT,2026-05-07 10:41:00+00:00,56269.49702776,56320.5832994,56258.01279018,56277.10979883,139.8032
BTCUSDT,2026-05-07 10:42:00+00:00,56249.41914652,56249.41914652,56214.58701236,56221.75572623,141.1977
BTCUSDT,2026-05-07 10:43:00+00:00,56273.46395429,56346.3314363,56273.46395429,56325.26741328,95.0227
BTCUSDT,2026-05-07 10:44:00+00:00,56391.97838513,56468.14408023,56391.97838513,56458.8476304,100.1352
BTCUSDT,2026-05-07 10:45:00+00:00,56479.78920262,56509.46193538,56453.08889196,56500.74631771,94.3204
BTCUSDT,2026-05-07 10:46:00+00:00,57149.80210029,57822.7635667,57149.80210029,57814.00312108,44.6651
BTCUSDT,2026-05-07 10:47:00+00:00,57867.85509925,57932.85628428,57867.85509925,57921.80752516,128.8021
BTCUSDT,2026-05-07 10:48:00+00:00,57970.90054795,58021.34017252,57967.97211015,58020.07688487,119.8664
BTCUSDT,2026-05-07 10:49:00+00:00,58046.79944219,58085.45818218,58046.79944219,58073.54663009,89.3779
BTCUSDT,2026-05-07 10:50:00+00:00,58099.60772794,58150.6687265,58086.97477303,58125.69223017,75.2891
BTCUSDT,2026-05-07 10:51:00+00:00,58148.34645079,58184.27231265,58135.36658892,58171.01833935,33.9409
BTCUSDT,2026-05-07 10:52:00+00:00,58123.14342345,58123.14342345,58071.27802548,58075.3472236,43.4838
BTCUSDT,2026-05-07 10:53:00+00:00,58105.86827346,58223.67628343,58091.9649096,58136.42142602,99.4089
BTCUSDT,2026-05-07 10:54:00+00:00,58077.30483743,58077.30483743,57999.93970366,58018.30831269,83.5154
BTCUSDT,2026-05-07 10:55:00+00:00,57983.73233374,57983.73233374,57937.22852081,57949.19753315,101.0083
BTCUSDT,2026-05-07 10:56:00+00:00,58005.85290922,58069.31884729,58005.85290922,58062.61921083,127.0434
BTCUSDT,2026-05-07 10:57:00+00:00,58099.20823866,58153.90613223,58099.20823866,58135.84341952,83.7283
BTCUSDT,2026-05-07 10:58:00+00:00,58200.69673121,58297.00810738,58200.69673121,58265.69495248,79.1646
BTCUSDT,2026-05-07 10:59:00+00:00,58253.82298023,58268.92500799,58179.55691171,58241.95584464,106.2905
BTCUSDT,2026-05-07 11:00:00+00:00,58191.62395007,58191.62395007,58111.25944731,58141.37894768,81.8308
BTCUSDT,2026-05-07 11:01:00+00:00,58130.89443527,58130.89443527,58083.14269101,58120.41370324,93.8517
BTCUSDT,2026-05-07 11:02:00+00:00,58124.86127913,58147.50954267,58117.59979452,58129.30953578,77.5031
BTCUSDT,2026-05-07 11:03:00+00:00,58132.75320542,58144.54264146,58120.7262909,58136.19728312,96.4152
BTCUSDT,2026-05-07 11:04:00+00:00,58185.62816325,58289.42921709,58185.62816325,58235.14319702,54.418
BTCUSDT,2026-05-07 11:05:00+00:00,58219.36422159,58219.36422159,58188.94635409,58203.59379379,107.6964
BTCUSDT,2026-05-07 11:06:00+00:00,58218.96104663,58257.26340319,58218.96104663,58234.33641702,85.8966
BTCUSDT,2026-05-07 11:07:00+00:00,58191.15739833,58191.15739833,58126.47146212,58148.04234831,124.5408
BTCUSDT,2026-05-07 11:08:00+00:00,58167.68114794,58214.94006784,58167.68114794,58187.33321907,135.3809
BTCUSDT,2026-05-07 11:09:00+00:00,58187.46887775,58201.96472149,58168.59169884,58187.60453707,84.6726
BTCUSDT,2026-05-07 11:10:00+00:00,58154.88216246,58154.88216246,58051.83447611,58122.19656379,90.9426
BTCUSDT,2026-05-07 11:11:00+00:00,58111.91637359,58111.91637359,58089.72754151,58101.6398191,152.6856
BTCUSDT,2026-05-07 11:12:00+00:00,58093.61413453,58119.35193137,58069.22269224,58085.59066677,72.8538
BTCUSDT,2026-05-07 11:13:00+00:00,58073.82157689,58078.42428057,58032.1142728,58062.05725495,144.341
BTCUSDT,2026-05-07 11:14:00+00:00,58139.19295154,58236.93282065,58139.19295154,58216.53396224,65.2861
BTCUSDT,2026-05-07 11:15:00+00:00,58212.23557347,58245.95590866,58175.31214198,58207.93781939,96.8205
BTCUSDT,2026-05-07 11:16:00+00:00,58197.29030241,58227.26384515,58148.63152331,58186.64667982,105.1189
BTCUSDT,2026-05-07 11:17:00+00:00,58095.11410224,58095.11410224,57943.94670327,58003.86889946,90.3607
BTCUSDT,2026-05-07 11:18:00+00:00,57964.96829661,57972.99062575,57919.82009276,57926.11982495,144.6891
BTCUSDT,2026-05-07 11:19:00+00:00,57914.69070821,57922.0570457,57871.87443521,57903.26610034,91.2199
BTCUSDT,2026-05-07 11:20:00+00:00,57873.48127308,57873.48127308,57816.17865724,57843.72706682,70.904
BTCUSDT,2026-05-07 11:21:00+00:00,57903.66936155,58007.40503073,57903.66936155,57963.73606224,132.3531
BTCUSDT,2026-05-07 11:22:00+00:00,57956.56575506,57962.04422777,57948.6543297,57949.39722156,116.8553
BTCUSDT,2026-05-07 11:23:00+00:00,58005.39561237,58078.87897689,58005.39561237,58061.50236899,38.6071
BTCUSDT,2026-05-07 11:24:00+00:00,58064.18936681,58079.64283067,57995.20669625,58066.87661333,93.1946
